time,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
08-22 12:00,-2.7722431,-2.5677734333333335,-2.6500130833333335,-2.7182776499999997,-2.7631992000000003,-2.58429985,-2.6511043666666665,-2.6934834166666666,-2.75771685,-2.5509485166666668,-2.62625085,-2.69678905,-2.747786883333333,-2.5672930333333333,-2.6443220000000003,-2.69381365,-2.7638059333333334,-2.56498765,-2.634306,-2.6995365333333337,-2.7449488333333334,-2.557850016666667,-2.63415045,-2.6843947,-2.7521694333333335,-2.5566307166666666,-2.6264279333333334,-2.6935070166666666,-2.7479767833333333,-2.5590446,-2.6352338166666667
08-23 12:00,-2.5101138166666668,-2.29805515,-2.384212333333333,-2.4529216333333332,-2.498679666666667,-2.3169971,-2.3832741,-2.4278385166666667,-2.4954864666666667,-2.2806672000000003,-2.3594073499999997,-2.4313403833333336,-2.4822563166666667,-2.2993452,-2.37601895,-2.4268232333333333,-2.5010664,-2.2941542666666668,-2.3667095,-2.4341103333333334,-2.4789565666666666,-2.2891579833333333,-2.36560295,-2.4164321833333333,-2.4886384,-2.28531915,-2.3573127,-2.427398783333333,-2.4811203666666666,-2.2892996666666665,-2.366735466666667
08-24 12:00,-2.2405657,-2.0215428833333333,-2.1115470833333334,-2.18021545,-2.2273206333333335,-2.042674566666667,-2.1082872999999998,-2.1554607,-2.225940266666667,-2.0034939333333335,-2.0858155,-2.1585588833333333,-2.2098225666666664,-2.0245030500000003,-2.1004907166666666,-2.153117283333333,-2.2310864833333333,-2.0163601833333336,-2.0924301,-2.1613758,-2.2059887833333334,-2.0136525666666665,-2.0898212666666667,-2.141704916666667,-2.21798845,-2.00698545,-2.0815368666666667,-2.1540762666666664,-2.20717255,-2.0128532666666668,-2.0910059666666667
08-25 12:00,-1.9638121,-1.7385273,-1.8322110833333334,-1.9004053833333332,-1.9493978166666668,-1.7615279666666666,-1.8264226666666665,-1.8765987499999999,-1.94927085,-1.7197233166666666,-1.8056817500000002,-1.87866515,-1.9307866666666667,-1.7429559333333333,-1.8180058833333335,-1.8729650999999998,-1.95403865,-1.7319003666666668,-1.8116892333333332,-1.88154235,-1.9263539666666667,-1.7315273833333333,-1.8070566666666668,-1.8604961666666666,-1.9403903666666666,-1.7219157,-1.7993492333333334,-1.8737305999999998,-1.9264438833333335,-1.7299073,-1.8082697166666668
08-26 12:00,-1.6800925999999998,-1.44929465,-1.5464013833333332,-1.6137611166666666,-1.6651733833333333,-1.4737678,-1.5379711,-1.5914897333333333,-1.6656943666666666,-1.4296512833333332,-1.5192106166666666,-1.5919032999999998,-1.6454385333333332,-1.4549042833333334,-1.5288501666666667,-1.586624,-1.6701185333333333,-1.4410735666666667,-1.5247014333333333,-1.5948431666666667,-1.6403547333333333,-1.4429848333333333,-1.5175793333333334,-1.5730793166666668,-1.65603235,-1.4304026,-1.5109908666666667,-1.5865740333333334,-1.6392459833333333,-1.4406681666666665,-1.5187712
08-27 12:00,-1.3896718166666666,-1.1541269833333334,-1.2543182166666667,-1.3205751833333332,-1.3748955833333334,-1.1796186166666667,-1.2432354166666668,-1.3003574333333332,-1.3754509166666666,-1.1335745166666666,-1.2266044166666668,-1.2985421333333333,-1.3540544833333332,-1.160559,-1.2333265166666665,-1.2943369166666665,-1.3795461666666666,-1.1441821833333334,-1.2316737166666667,-1.3015363833333333,-1.3482841166666666,-1.1482355833333335,-1.2216791666666666,-1.2797149833333334,-1.3651220833333333,-1.13274565,-1.2166929333333334,-1.2928418000000002,-1.34588755,-1.1453464333333334,-1.2227770166666665
08-28 12:00,-1.0928370166666668,-0.85330225,-0.95616575,-1.0211610500000001,-1.0788003000000002,-0.8793180666666667,-0.9425296500000001,-1.0034129833333334,-1.0788033333333333,-0.8317905333333333,-0.9280642,-0.9988748833333333,-1.05689735,-0.8601408,-0.9317539833333334,-0.9963318666666667,-1.0825657166666667,-0.8415326000000001,-0.9328061166666667,-1.00190435,-1.0504239,-0.84749775,-0.9196650000000001,-0.9806500666666668,-1.0678867833333332,-0.8292513333333333,-0.9166755833333333,-0.9927926666666667,-1.0466717833333332,-0.8441564166666667,-0.9205772166666667
08-29 12:00,-0.7898943,-0.5470949333333334,-0.6521534,-0.7158501,-0.7771147500000001,-0.5731161333333333,-0.63617745,-0.70085765,-0.77603495,-0.5245972166666667,-0.6237915666666667,-0.6932172833333333,-0.7542182000000001,-0.5538797333333334,-0.6244660333333333,-0.69282365,-0.7794437333333334,-0.5334349166666666,-0.6282941333333334,-0.6962519500000001,-0.7470450666666667,-0.5409963333333334,-0.6118631166666667,-0.6761187166666667,-0.7645727833333333,-0.5202332166666667,-0.6111490833333334,-0.6867083166666668,-0.7418953666666667,-0.53731565,-0.6124846500000001
08-30 12:00,-0.48116453333333337,-0.23577656666666666,-0.34249845,-0.4049875666666667,-0.47006133333333333,-0.26127476666666666,-0.3245094333333334,-0.3928879,-0.4674462166666667,-0.21229235,-0.31399155,-0.38190436666666666,-0.44625961666666664,-0.24201545,-0.3118070666666667,-0.38401741666666667,-0.4704662666666667,-0.22020211666666667,-0.31833256666666665,-0.38490345000000004,-0.4384096,-0.22896336666666667,-0.2986144666666667,-0.3663453166666667,-0.4554440666666667,-0.20601141666666667,-0.30031661666666665,-0.37489110000000003,-0.43184845000000005,-0.22504528333333335,-0.29883325000000005
08-31 12:00,-0.16697885,0.08038461666666666,-0.027428816666666668,-0.08892720000000001,-0.1578621,0.055931933333333336,-0.007859266666666666,-0.0797012,-0.15335088333333333,0.1048278,0.0011239499999999999,-0.06528601666666667,-0.13325945,0.07520198333333333,0.0058720000000000005,-0.07011385,-0.1559355,0.0978518,-0.0031205666666666667,-0.06819836666666666,-0.12477305,0.08836098333333334,0.019729483333333336,-0.05154843333333334,-0.14078025000000002,0.11308908333333334,0.015620566666666667,-0.05766121666666667,-0.11681555,0.09242903333333333,0.020025583333333333
09-01 12:00,0.15232521666666668,0.40112400000000004,0.29281345,0.23197451666666666,0.1592577,0.37821705,0.31344058333333336,0.23849810000000002,0.16592755,0.4264703833333333,0.3213321666666667,0.25627866666666665,0.1845458,0.39751005,0.32821920000000004,0.24868520000000002,0.1638337,0.42041443333333334,0.31713301666666666,0.25351304999999996,0.19361268333333334,0.41072648333333334,0.34281158333333334,0.2680543166666667,0.1791256,0.4367409,0.33645783333333334,0.2646474166666667,0.20292335,0.414875,0.3437277166666667
09-02 12:00,0.47640685,0.7261816,0.61796895,0.5573647,0.48106665,0.70527985,0.6390635833333334,0.5614939,0.49005905,0.7523483,0.6463956833333333,0.5824273000000001,0.5069179333333333,0.7246313333333333,0.6548871333333334,0.5721711500000001,0.4885169333333333,0.7471787,0.6422045166666667,0.5798745833333334,0.5164969666666667,0.7378701166666667,0.6702752000000001,0.5922418166666666,0.5039687833333333,0.7646180333333333,0.6619814500000001,0.59169095,0.5270917166666667,0.7420507166666667,0.6719025833333333
09-03 12:00,0.8049240999999999,1.0553027166666666,0.9477583166666667,0.8868994833333333,0.8073256166666667,1.0368045333333333,0.96869345,0.8890544833333334,0.8187087,1.0821823333333334,0.9760589,0.91279995,0.83361515,1.0562711666666666,0.98553815,0.9001241,0.8177822833333334,1.0778460666666667,0.9718513833333334,0.9105287000000001,0.84362885,1.06951325,1.00177015,0.9207856333333333,0.8334345,1.0963997666666667,0.99196395,0.9231197666666666,0.8554160166666667,1.0737011166666666,1.00418015
09-04 12:00,1.1375349,1.3882383333333335,1.2818806833333334,1.2202476,1.1377873166666668,1.3724599499999999,1.3020268666666666,1.2209303833333334,1.1515380833333333,1.41570315,1.3100454166666669,1.2470437666666667,1.1643910833333335,1.3921155166666668,1.3198487,1.2323096,1.1512916666666666,1.4121298833333333,1.3058093333333334,1.2451202333333333,1.1747562,1.4053586333333332,1.3369577,1.2534472,1.1671984333333334,1.4317746833333334,1.3261604333333332,1.2585815666666667,1.1876257000000001,1.4095545166666668,1.3401972833333333
09-05 12:00,1.4738975333333333,1.7247445166666668,1.6200133,1.5570920000000001,1.4721966333333334,1.7118994833333334,1.6387753166666668,1.5568531833333334,1.4882053,1.75265185,1.6480567333333334,1.5848159833333333,1.4989950666666667,1.73182985,1.6575112833333334,1.5684765833333332,1.4887009666666666,1.7497574666666666,1.643791,1.5832991,1.5096254500000001,1.7450889166666668,1.675514,1.5899765666666668,1.5049271666666668,1.7704438833333334,1.6643061166666666,1.5977238500000002,1.5234533833333332,1.74931935,1.6796029333333335
09-06 12:00,1.8136705999999998,2.0645808,1.9618129333333334,1.897129,1.8102915166666667,2.0547622833333334,1.9786644333333332,1.8965357500000002,1.8283648166666666,2.0927794,1.9897722333333334,1.9257850166666666,1.8371725499999998,2.0750596166666666,1.998235,1.9083570166666666,1.8296601333333333,2.0904703666666666,1.985486,1.9247220666666667,1.8479818666666668,2.0883659333333333,2.0171309,1.9301117833333334,1.8462780166666666,2.112123,2.0061150166666666,1.9401952833333334,1.8626355833333332,2.0926824,2.022061116666667
09-07 12:00,2.156513,2.4075073500000004,2.3069184000000003,2.2400661499999996,2.1518037333333333,2.4006755833333333,2.321432033333333,2.23967335,2.1716674,2.4358440166666666,2.334850633333333,2.269630183333333,2.178666016666667,2.4214320833333334,2.3417438833333337,2.2516663166666664,2.173812933333333,2.4340230333333333,2.3305627666666666,2.2690529333333336,2.18956965,2.434832,2.36151505,2.2735792,2.1908989,2.4565422833333335,2.3512803333333334,2.285646416666667,2.2049129333333335,2.4393079166666665,2.3672516166666666
09-08 12:00,2.5020843,2.7532813,2.6549541166666666,2.5856191666666666,2.49645915,2.7492581166666668,2.6668243,2.585946,2.5177602500000003,2.7816074666666664,2.6829329166666667,2.6160402333333335,2.5232149833333333,2.770559833333333,2.687773583333333,2.5981046666666665,2.5207974333333336,2.7801787833333336,2.6786715,2.6159624166666666,2.5341319166666665,2.784112133333333,2.7083850333333337,2.62009435,2.5384289166666667,2.8034446833333333,2.6994760833333333,2.6337298,2.5500298333333333,2.7888389166666667,2.7148688500000002
09-09 12:00,2.850045966666667,3.101652383333333,3.00553495,2.933508316666667,2.8439771166666667,3.1001250500000004,3.0145914166666667,2.935021,2.8662882166666668,3.1298303666666665,3.03364625,2.96471125,2.8705556333333333,3.12204575,3.0360671666666668,2.94735875,2.87024715,3.12870475,3.0294481666666666,2.9651272,2.8814097333333333,3.135818,3.0574676666666667,2.9693625666666668,2.8884994833333333,3.152582,3.0503598666666667,2.9840999333333333,2.8977332666666666,3.140899683333333,3.0646190333333334
09-10 12:00,3.200063366666667,3.4523588,3.358271283333333,3.2834558,3.19406915,3.4528933499999996,3.36448295,3.2865557499999998,3.216895983333333,3.4802671666666667,3.386608483333333,3.3153448500000002,3.22041895,3.475489416666667,3.3863707333333335,3.2991031833333335,3.221793433333333,3.4793655333333335,3.38251885,3.316229466666667,3.2311401166666665,3.4895531833333333,3.4084939333333333,3.3210795,3.240736683333333,3.5037099166666668,3.40357675,3.336413733333333,3.2477707666666666,3.495099983333333,3.416216716666667
09-11 12:00,3.5518080333333333,3.8051233666666664,3.7127741666666667,3.63518325,3.54643665,3.8071872,3.7162436833333334,3.64019965,3.569231016666667,3.83266135,3.7414329166666667,3.6676463333333333,3.5725282333333337,3.8304938,3.7384289999999996,3.653002,3.5750688,3.8319174166666667,3.73750405,3.6689565,3.5830537333333337,3.8449191,3.7611950833333334,3.6749312166666663,3.5947644000000003,3.856582416666667,3.75876295,3.6903313166666667,3.5998873666666666,3.8510406166666664,3.7693812833333333
09-12 12:00,3.90496065,4.159650583333334,4.0686599,3.988410616666667,3.90076825,4.162642733333334,4.0696103,3.9955957,3.922947333333333,4.186741216666666,4.09773235,4.0213241166666664,3.9265955999999997,4.186671333333333,4.0919818333333335,4.008709133333333,3.9297110500000003,4.186102983333333,4.09402215,4.023000916666667,3.93687145,4.2015215,4.115299616666666,4.030593633333334,3.9502085166666663,4.210946933333333,4.115549083333333,4.045517516666667,3.9538218499999997,4.2083195,4.123833566666667
09-13 12:00,4.259213283333334,4.51562475,4.4255534,4.342855616666667,4.25673725,4.5189110333333335,4.42430915,4.352381100000001,4.27770905,4.542216733333333,4.45512255,4.3760891,4.282318283333334,4.543648950000001,4.446761866666667,4.365868816666667,4.285367566666666,4.541647116666667,4.451692066666666,4.378061266666666,4.292301016666667,4.558975733333333,4.4705313,4.387731583333333,4.306701183333333,4.566539766666667,4.47356275,4.401643833333334,4.30930295,4.56653745,4.479293716666667
09-14 12:00,4.614271016666667,4.87270965,4.783090083333334,4.6982341,4.6139997,4.875659433333333,4.780055,4.7101872333333334,4.633193516666666,4.898777583333333,4.8132243,4.7316551,4.639375416666667,4.9010708166666666,4.802493283333334,4.724115333333333,4.6416993,4.8982546000000005,4.810134866666667,4.733842699999999,4.649033833333333,4.916911016666666,4.826608233333333,4.745997666666667,4.663885016666667,4.923083083333333,4.832429899999999,4.758390616666667,4.6660452,4.925303266666666,4.8354797666666665
09-15 12:00,4.969852233333333,5.230549666666667,5.14091625,5.054260866666667,4.9721935833333335,5.232570983333333,5.1365506000000005,5.068639683333333,4.989093583333333,5.256092916666666,5.1716647,5.087739166666666,4.9974256,5.258599116666667,5.158891266666667,5.0830728333333335,4.998383433333333,5.255609233333333,5.1689744,5.09005755,5.006742616666667,5.2749722,5.183243,5.105031466666667,5.021416366666667,5.28028255,5.1917755,5.1154489666666665,5.02374585,5.284237166666667,5.192107433333334
09-16 12:00,5.325686983333333,5.588772283333333,5.4986885,5.410649883333334,5.330939316666667,5.5893422,5.4934874166666665,5.4273582000000005,5.3451177,5.6138129,5.530077266666667,5.444061783333334,5.356106283333333,5.615912866666666,5.515662633333333,5.44235575,5.3551149,5.613374883333334,5.527837316666666,5.4464251,5.36508035,5.632819783333333,5.540143216666666,5.464459216666667,5.378967183333333,5.637827033333334,5.551223533333333,5.472521783333334,5.382082483333334,5.6429724666666665,5.548890683333334
09-17 12:00,5.681513866666666,5.946991683333334,5.856072233333333,5.7671142500000006,5.68984195,5.945680033333333,5.85054615,5.785957333333333,5.700988416666666,5.971571433333334,5.8881018,5.800346383333333,5.715034383333333,5.972705033333333,5.872506133333333,5.8015699000000005,5.7116055,5.9711978,5.886353033333333,5.80267075,5.7236805,5.990128033333334,5.897012483333333,5.823894533333333,5.736225533333334,5.995389,5.9103966,5.8293238,5.7407122333333325,6.001155600000001,5.905542233333334
09-18 12:00,6.03707555,6.3048132,6.212740383333334,6.123365316666667,6.0484949666666665,6.301297833333334,6.207397966666666,6.144048183333334,6.056439166666666,6.328990033333333,6.245384233333334,6.156318066666667,6.073809466666666,6.328678916666666,6.229113016666667,6.160314616666667,6.0675814500000005,6.32871025,6.2441539,6.158523883333333,6.082158883333333,6.34658245,6.253550616666667,6.182940383333333,6.092893983333334,6.352626516666667,6.2689161,6.185580150000001,6.099272600000001,6.358445116666667,6.261774333333333
09-19 12:00,6.39211345,6.661837566666667,6.568371833333333,6.479110583333334,6.4064855666666665,6.6559119,6.563705183333334,6.50124085,6.41120955,6.68568185,6.601576583333334,6.5117012,6.432018233333333,6.6835442,6.585166766666666,6.518186233333334,6.422778966666667,6.6855345,6.60087575,6.513714966666667,6.44011725,6.7018762333333335,6.609453616666667,6.54119235,6.448687083333334,6.7091858166666665,6.62640275,6.5410234166666665,6.4573837166666666,6.71450975,6.617298366666666
09-20 12:00,6.746362366666667,7.017665133333334,6.922650883333334,6.834051016666667,6.763400716666666,7.00923795,6.9191215,6.857148116666666,6.765040316666667,7.04125575,6.956337366666667,6.866216133333333,6.789240483333333,7.037013366666667,6.940342383333333,6.8747822166666674,6.776939316666667,7.04128645,6.9561596,6.867971600000001,6.797147683333334,7.055707516666667,6.964412533333333,6.898242933333333,6.803327433333333,7.064703983333334,6.98247845,6.895389783333333,6.814652216666667,7.069026383333334,6.971823716666666
09-21 12:00,7.099545533333333,7.371899016666666,7.2752667,7.187877733333334,7.118833583333333,7.36098895,7.2732921500000005,7.21138925,7.117667583333333,7.39531925,7.309332883333334,7.21957535,7.1450558,7.388798716666667,7.294305,7.229706216666667,7.129802983333334,7.395578883333333,7.309653666666667,7.221014583333333,7.152838233333333,7.407776566666667,7.31811135,7.253687083333333,7.156541483333333,7.4188115833333335,7.336768516666667,7.248414283333333,7.1706756,7.42167825,7.3250555
09-22 12:00,7.4513704333333335,7.7241474666666665,7.6259136666666665,7.540268583333333,7.4723886833333335,7.7108735500000005,7.625853166666667,7.5635943,7.468818166666667,7.7474807666666665,7.660238316666667,7.571479249999999,7.499050016666667,7.738610866666666,7.6467081666666665,7.582572616666667,7.481104433333333,7.748023633333333,7.661015866666667,7.572553583333333,7.506778166666667,7.7577842666666665,7.670224516666667,7.607127066666666,7.50805545,7.7711342666666665,7.688905283333333,7.5998258000000005,7.525047216666667,7.772153633333334,7.676691333333333
09-23 12:00,7.801526083333333,8.0740249,7.9742917166666665,7.890885266666667,7.823685816666667,8.058595633333333,7.976431066666667,7.913407633333334,7.818205083333334,8.0973509,8.00873925,7.921612533333334,7.8508202166666665,8.08615805,7.997191933333334,7.933010733333333,7.8305679,8.098232399999999,8.009916333333333,7.92228345,7.858562983333333,8.105431516666666,8.0204143,7.958177283333333,7.857591416666667,8.121294033333333,8.03853155,7.949342116666667,7.8773607666666665,8.120145383333334,8.026417566666668
09-24 12:00,8.149682166666667,8.4211524,8.3201064,8.239371716666666,8.17236185,8.403854533333334,8.3246426,8.260490283333333,8.165524966666666,8.4445426,8.354532433333334,8.269641383333333,8.199978633333334,8.4311463,8.345381933333334,8.28066795,8.177903766666667,8.4458173,8.35603935,8.269881783333334,8.207798116666668,8.4504193,8.368328133333334,8.30646765,8.204864533333334,8.46890935,8.385303883333332,8.296666,8.227214016666666,8.465350983333334,8.373905666666667
